URI,Label,Definition,Notation,Status,AcceptedDate,hasWFDQualityElement,hasCombinationTableDeterminandUom,skos_exactMatch
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_77238-39-2","Microcystin",,"CAS_77238-39-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3",,
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_77-47-4","Hexachlorocyclopentadiene (HCCP)",,"CAS_77-47-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/613",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-41-4","Fluorine",,"CAS_7782-41-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/615",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-49-2","Selenium and its compounds",,"CAS_7782-49-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/616",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7783-06-4","Hydrogen sulphide",,"CAS_7783-06-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/617",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7790-93-4","Chloric acid",,"CAS_7790-93-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/619",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_78-87-5","1,2-dichloropropane",,"CAS_78-87-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/621",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_789-02-6","DDT, o,p'",,"CAS_789-02-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/623",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_79-00-5","1,1,2-trichloroethane",,"CAS_79-00-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/624",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_79-01-6","Trichloroethylene",,"CAS_79-01-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/625",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_79-06-1","Acrylamide",,"CAS_79-06-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/626",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_12767-79-2","Aroclor",,"CAS_12767-79-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/106",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_128-37-0","2,6-ditert-butyl-4-methylphenol",,"CAS_128-37-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/107",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_129-00-0","Pyrene",,"CAS_129-00-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/108",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_13071-79-9","Terbufos",,"CAS_13071-79-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/109",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_131-11-3","Dimethyl phthalate",,"CAS_131-11-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/110",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_131-16-8","Dipropyl phthalate",,"CAS_131-16-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/111",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_131-18-0","Dipentyl phthalate",,"CAS_131-18-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/112",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1321-64-8","Pentachloronaphthalene",,"CAS_1321-64-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/116",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1321-65-9","Trichloronaphthalene",,"CAS_1321-65-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/117",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1330-20-7","Xylene",,"CAS_1330-20-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/118",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_207-08-9","Benzo(k)fluoranthene",,"CAS_207-08-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/263",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_207122-15-4","BDE 154 (2,2’,4,4’,5,6’-hexabromodiphenyl ether)",,"CAS_207122-15-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/264",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_208-96-8","Acenaphthylene",,"CAS_208-96-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/265",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_108-90-7","Chlorobenzene",,"CAS_108-90-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/55",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_108-95-2","Phenol",,"CAS_108-95-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/56",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_36483-60-0","Hexabromodiphenylether",,"CAS_36483-60-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/373",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_91-94-1","3,3'-dichlorobenzidine",,"CAS_91-94-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/688",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_92-52-4","Biphenyl",,"CAS_92-52-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/690",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_92-87-5","Benzidine",,"CAS_92-87-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/691",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_933-75-5","2,3,6-Trichlorophenol",,"CAS_933-75-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/692",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_933-78-8","2,3,5-trichlorophenol",,"CAS_933-78-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/693",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_93-65-2","Mecoprop",,"CAS_93-65-2","superseded","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/694",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95-16-9","Benzosulfonazole",,"CAS_95-16-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/705",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95-51-2","2-chloroaniline",,"CAS_95-51-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/711",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_13351-73-0","Tolyltriazole",,"CAS_13351-73-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/123",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_133-53-9","2,4-dichloro-3,5-dimethylphenol",,"CAS_133-53-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/124",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_13356-08-6","Fenbutatin oxide",,"CAS_13356-08-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/125",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1335-87-1","Hexachloronaphthalene",,"CAS_1335-87-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/126",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1335-88-2","Tetrachloronaphthalene",,"CAS_1335-88-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/127",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_1336-36-3","Polychlorinated biphenyls",,"CAS_1336-36-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/129",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_133855-98-8","Epoxiconazole",,"CAS_133855-98-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/130",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_134237-50-6","alpha-Hexabromocyclododecane",,"CAS_134237-50-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/132",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_134237-51-7","beta-Hexabromocyclododecane",,"CAS_134237-51-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/133",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_191-24-2","Benzo(g,h,i)perylene",,"CAS_191-24-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/239",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34256-82-1","Acetochlor",,"CAS_34256-82-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/359",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35065-27-1","PCB 153 (2,2’,4,4’,5,5’-hexachlorobiphenyl)",,"CAS_35065-27-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/362",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35065-28-2","PCB 138 (2,2’,3,4,4’,5’-hexachlorobiphenyl)",,"CAS_35065-28-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/363",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35065-29-3","PCB 180 (2,2’,3,4,4’,5,5’-heptachlorobiphenyl)",,"CAS_35065-29-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/364",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35065-30-6","PCB 170 (1,2,3,4-tetrachloro-5-(2,3,4-trichlorophenyl)benzene)",,"CAS_35065-30-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/365",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35693-99-3","PCB 52 (2,2’,5,5’-tetrachlorobiphenyl)",,"CAS_35693-99-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/368",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35694-08-7","PCB 194 (1,2,3,4-tetrachloro-5-(2,3,4,5-tetrachlorophenyl)benzene)",,"CAS_35694-08-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/369",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35822-46-9","1,2,3,4,6,7,8-H7CDD",,"CAS_35822-46-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/370",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_36065-30-2","2,4,6-tribromophenyl 2-methyl-2,3-dibromopropy ether",,"CAS_36065-30-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/371",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_36355-01-8","Hexabromobiphenyl",,"CAS_36355-01-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/372",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_60-00-4","EDTA",,"CAS_60-00-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/493",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-55-6","Octylphenols (CAS 1806-26-4) including isomer 4-(1,1',3,3'-tetramethylbutyl)-phenol (CAS 140-66-9)",,"EEA_33-55-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/801",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-56-7","Total PAHs (Benzo(a)pyrene, Benzo(b)fluoranthene, Benzo(k)fluoranthene, Benzo(ghi)perylene, Indeno(1,2,3-cd)pyrene)",,"EEA_33-56-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-2","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/802",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-57-8","Hexabromocyclododecanes (alpha + beta + gamma + 1,3,5,7,9,11 + 1,2,5,6,9,10 -HBCDD)",,"EEA_33-57-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/803",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-58-9","Dioxins and dioxin-like compounds (7 PCDDs + 10 PCDFs + 12 PCB-DLs)",,"EEA_33-58-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/804",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-59-0","Nonylphenol and nonylphenol ethoxylates (NP + NPEs)",,"EEA_33-59-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/805",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-60-3","Organotin compounds (as total Sn)",,"EEA_33-60-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/806",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-61-4","Triphenyltin and compounds",,"EEA_33-61-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/807",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-62-5","Total PAHs (4 PAHs: Benzo(a)pyrene, Benzo(b)fluoranthene, Benzo(k)fluoranthene, Indeno(1,2,3-cd)pyrene)",,"EEA_33-62-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/808",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/EEA_33-63-6","Total brominated diphenylethers (penta-BDE + octa-BDE + deca-BDE)",,"EEA_33-63-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/809",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_139528-85-1","Metosulam",,"CAS_139528-85-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/150",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_19937-59-8","Metoxuron",,"CAS_19937-59-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/253",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_35045-02-4","Metribuzin-DA",,"CAS_35045-02-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/361",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_555-37-3","Neburon",,"CAS_555-37-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/462",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_111991-09-4","Nicosulfuron",,"CAS_111991-09-4","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/61",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_4245-76-5","N-methyl-N'-nitroguanidine",,"CAS_4245-76-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/403",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34622-58-7","Orbencarb",,"CAS_34622-58-7","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/360",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_66246-88-6","Penconazole",,"CAS_66246-88-6","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/522",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_106700-29-2","Pethoxamid",,"CAS_106700-29-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/34",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_137641-05-5","Picolinafen",,"CAS_137641-05-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/146",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_23505-41-1","Pirimiphos-ethyl",,"CAS_23505-41-1","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/285",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_86209-51-0","Primisulfuron-methyl",,"CAS_86209-51-0","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/663",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_52888-80-9","Prosulfocarb",,"CAS_52888-80-9","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/441",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_94125-34-5","Prosulfuron",,"CAS_94125-34-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/697",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_133-06-2","Captan",,"CAS_133-06-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/119",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_134237-52-8","gamma-Hexabromocyclododecane",,"CAS_134237-52-8","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/134",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_134-62-3","Diethyltoluamide (DEET)",,"CAS_134-62-3","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/136",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-93-2","Lithium",,"CAS_7439-93-2","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/565",
"http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_193-39-5","Indeno(1,2,3-cd)pyrene",,"CAS_193-39-5","valid","2020-10-12","http://dd.eionet.europa.eu/vocabulary/wise/WFDQualityElement/QE3-3","http://dd.eionet.europa.eu/vocabulary/wise/QCCombinationTableDeterminandUom/247",
